UC2_Literal,Report Number,Report Date,Location,Lat,Long
LARCENY-FROM VEHICLE,183621282,12/28/18,1620 HOLLYWOOD RD,33.79939,-84.47179
LARCENY-FROM VEHICLE,183621319,12/28/18,1838 METROPOLITAN PKWY SW,33.70425,-84.40698
LARCENY-FROM VEHICLE,183621325,12/28/18,898 OAK ST SW,33.74057,-84.41738
LARCENY-FROM VEHICLE,183621425,12/28/18,2001 JAMES JACKSON PKWY NW,33.81063,-84.47569
LARCENY-FROM VEHICLE,183621446,12/28/18,220 26TH ST NW,33.80312,-84.4011
LARCENY-FROM VEHICLE,183621483,12/28/18,12 ATLANTA AVENUE SE,33.73048,-84.38742
LARCENY-FROM VEHICLE,183621523,12/28/18,2348 CASCADE RD SW,33.72146,-84.46522
LARCENY-FROM VEHICLE,183621563,12/28/18,1600 ELLSWORTH INDUSTRIAL BLVD NW,33.80231,-84.43238
LARCENY-FROM VEHICLE,183621614,12/28/18,360 MARIETTA ST NW,33.76269,-84.39702
LARCENY-FROM VEHICLE,183621698,12/28/18,1720 MARIETTA BLVD,33.80169,-84.43644
LARCENY-FROM VEHICLE,183621699,12/28/18,1133 HUFF RD NW,33.78978,-84.42557
LARCENY-FROM VEHICLE,183621769,12/28/18,768 MARIETTA ST NW,33.77331,-84.40403
LARCENY-FROM VEHICLE,183621806,12/28/18,17 BAKER ST NW,33.76235,-84.38819
LARCENY-FROM VEHICLE,183621820,12/28/18,3424 PEACHTREE RD NE,33.85153,-84.36486
LARCENY-FROM VEHICLE,183621835,12/28/18,1000 NORTHSIDE DR NW,33.78196,-84.40835
LARCENY-FROM VEHICLE,183621846,12/28/18,4475 ROSWELL RD NE,33.87728,-84.37949
LARCENY-FROM VEHICLE,183621123,12/28/18,2161 COLLEGE AVE NE,33.76408,-84.31645
LARCENY-FROM VEHICLE,183621910,12/28/18,1000 NORTHSIDE DR NW,33.78194,-84.40758
LARCENY-FROM VEHICLE,183621923,12/28/18,1962 HOWELL MILL RD NW,33.80831,-84.41287
LARCENY-FROM VEHICLE,183622056,12/28/18,1425 ELLSWORTH INDUSTRIAL BLVD,33.84331,-84.38402
LARCENY-FROM VEHICLE,183622083,12/28/18,163 PETERS ST SW,33.75021,-84.39844
LARCENY-FROM VEHICLE,183610811,12/27/18,300 PEACHTREE ST NE,33.76254,-84.38789
LARCENY-FROM VEHICLE,183610907,12/27/18,1250 WPACES FERRY RD,33.84862,-84.42869
LARCENY-FROM VEHICLE,183611057,12/27/18,339 14TH ST NW,33.78627,-84.39817
LARCENY-FROM VEHICLE,183611079,12/27/18,1144 CRESCENT AVE NE,33.78601,-84.38445
LARCENY-FROM VEHICLE,183611109,12/27/18,230 10TH ST NE,33.78187,-84.37981
LARCENY-FROM VEHICLE,183611150,12/27/18,2685 METROPOLITAN PKWY SW,33.73063,-84.37339
LARCENY-FROM VEHICLE,183611154,12/27/18,337 MORELAND AVE NE,33.7636,-84.34901
LARCENY-FROM VEHICLE,183611177,12/27/18,400 W PEACHTREE ST NW,33.76614,-84.3876
LARCENY-FROM VEHICLE,183611239,12/27/18,1259 MONROE PL NE,33.80967,-84.37048
LARCENY-FROM VEHICLE,183611269,12/27/18,931 MONROE DR NE @BELTLINE BUSINESS,33.77909,-84.36717
LARCENY-FROM VEHICLE,183611278,12/27/18,507 JOSEPH E LOWERY BLVD SW,33.74097,-84.41809
LARCENY-FROM VEHICLE,183611324,12/27/18,782 PONCE DE LEON AVE NE,33.77412,-84.36179
LARCENY-FROM VEHICLE,183611375,12/27/18,931 PONCE DE LEON AVE NE,33.7735,-84.35694
LARCENY-FROM VEHICLE,183611407,12/27/18,928 GARRETT ST SE,33.7407,-84.35736
LARCENY-FROM VEHICLE,183611451,12/27/18,276 15TH ST NE,33.78857,-84.37789
LARCENY-FROM VEHICLE,183611483,12/27/18,60 AUBURN AVE NE,33.75567,-84.38634
LARCENY-FROM VEHICLE,183611524,12/27/18,1600 ELLSWORTH INDUSTRIAL BLVD NW,33.79826,-84.42811
LARCENY-FROM VEHICLE,183611579,12/27/18,1730 HADLOCK ST SW,33.70828,-84.44603
LARCENY-FROM VEHICLE,183611700,12/27/18,99 KROG ST NE,33.75667,-84.3639
LARCENY-FROM VEHICLE,183611719,12/27/18,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,33.78014,-84.38747
LARCENY-FROM VEHICLE,183611789,12/27/18,275 BAKER ST NW,33.76206,-84.39568
LARCENY-FROM VEHICLE,183611857,12/27/18,2165 CHESHIRE BRIDGE RD NE,33.81341,-84.35347
LARCENY-FROM VEHICLE,183612069,12/27/18,250 10TH ST NE,33.78218,-84.37867
LARCENY-FROM VEHICLE,183612070,12/27/18,615 PEACHTREE ST NE ,33.77138,-84.38487
LARCENY-FROM VEHICLE,183610081,12/27/18,500 STOKESWOOD AVE SE,33.73951,-84.34459
LARCENY-FROM VEHICLE,183610172,12/27/18,556 LOVEJOY ST NW,33.76681,-84.39328
LARCENY-FROM VEHICLE,183610307,12/27/18,1 SANDY CREEK RD NW,33.78735,-84.49452
LARCENY-FROM VEHICLE,183610406,12/27/18,855 PEACHTREE ST NE,33.77798,-84.38389
LARCENY-FROM VEHICLE,183610484,12/27/18,55 HILLIARD ST SE,33.75319,-84.37675
LARCENY-FROM VEHICLE,183610569,12/27/18,1845 PIEDMONT AVE NE,33.80622,-84.36626
LARCENY-FROM VEHICLE,183610592,12/27/18,3802 ROSWELL RD NE,33.85865,-84.38102
LARCENY-FROM VEHICLE,183610599,12/27/18,1254 ALMONT DR SW,33.72556,-84.42878
LARCENY-FROM VEHICLE,183610623,12/27/18,191 RALPH DAVID ABERNATHY BLVD,33.73701,-84.39419
LARCENY-FROM VEHICLE,183610624,12/27/18,880 GLENDALE TER NE,33.77896,-84.37653
LARCENY-FROM VEHICLE,183610705,12/27/18,2181 HIGHVIEW RD SW,33.72839,-84.46023
LARCENY-FROM VEHICLE,183610717,12/27/18,421 EDGEWOOD AVE SE,33.75414,-84.37378
LARCENY-NON VEHICLE,183611900,12/27/18,350 MORELAND AVE NE,33.76377,-84.3497
LARCENY-NON VEHICLE,183611046,12/27/18,2476 SANTA ROSA DR SW,33.68794,-84.54065
LARCENY-NON VEHICLE,183611131,12/27/18,715 BROOKLINE ST SW,33.72738,-84.41107
LARCENY-NON VEHICLE,183611181,12/27/18,3000 HEADLAND DR SW,33.68923,-84.48657
LARCENY-NON VEHICLE,183611235,12/27/18,2033 PINECONE DR SW,33.7003,-84.50043
LARCENY-NON VEHICLE,183611801,12/27/18,64 LEATHERS CIR NW,33.75654,-84.4423
LARCENY-NON VEHICLE,183612038,12/27/18,1504 PEACHTREE PARK DR NE,33.81355,-84.38948
LARCENY-NON VEHICLE,183600547,12/27/18,325 RALPH DAVID ABERNATHY BLVD,33.73724,-84.39859
AUTO THEFT,183610388,12/27/18,2328 CAMPBELLTON RD SW,33.70439,-84.4634
AUTO THEFT,183611012,12/27/18,450 FAIRBURN RD SW,33.74276,-84.50984
AUTO THEFT,183611287,12/27/18,870 MAYSON TURNER RD NW,33.756,-84.41629
AUTO THEFT,183611352,12/27/18,635 S GRAND AVE NW,33.77247,-84.46243
AUTO THEFT,183611646,12/27/18,144 MORELAND AVE NE,33.75698,-84.34929
ROBBERY-PEDESTRIAN,183611713,12/27/18,134 RENAISSANCE PKWY NE,33.76872,-84.38273
AGG ASSAULT,183611512,12/27/18,475 LYNNHAVEN DR SW,33.71601,-84.40329
AGG ASSAULT,183611691,12/27/18,1866 BRANDYWINE ST SW,33.70392,-84.41681
AGG ASSAULT,183611865,12/27/18,2916 GRAND AVE SW,33.67533,-84.40248
AGG ASSAULT,183611743,12/27/18,2175 PIEDMONT RD NE,33.81716,-84.36632
BURGLARY-RESIDENCE,183610019,12/27/18,1679 N OLYMPIAN WAY SW,33.73647,-84.44275
BURGLARY-RESIDENCE,183610780,12/27/18,1572 HARDEE ST NE,33.75546,-84.33644
BURGLARY-RESIDENCE,183610860,12/27/18,98 MORRIS BROWN DR SW,33.75215,-84.42384
BURGLARY-RESIDENCE,183610967,12/27/18,779 MAGNOLIA WAY NW,33.75822,-84.41371
BURGLARY-RESIDENCE,183611767,12/27/18,818 EASTWOOD AVE SE,33.73208,-84.35399
BURGLARY-NONRES,183610652,12/27/18,959 CONSTITUTION RD SE,33.69255,-84.35777
BURGLARY-NONRES,183610756,12/27/18,464 BISHOP ST NW,33.79291,-84.40267
BURGLARY-RESIDENCE,183610413,12/27/18,87 HARWELL RD NW,33.7545,-84.49282
BURGLARY-RESIDENCE,183610455,12/27/18,950 MARIETTA ST NW,33.77689,-84.40807
BURGLARY-RESIDENCE,183610754,12/27/18,507 BISHOP ST NW,33.79257,-84.4046
BURGLARY-RESIDENCE,183611342,12/27/18,350 THOMASVILLE BLVD SE,33.70605,-84.35684
BURGLARY-RESIDENCE,183611453,12/27/18,1465 MCPHERSON AVE SE,33.74386,-84.33976
BURGLARY-NONRES,183611328,12/27/18,3150 ROSWELL RD NW,33.84097,-84.37929
LARCENY-NON VEHICLE,183611807,12/27/18,2840 GREENBRIAR PKWY SW,33.68764,-84.48965
LARCENY-NON VEHICLE,183610757,12/27/18,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,33.7734,-84.35467
LARCENY-NON VEHICLE,183610774,12/27/18,3393 PEACHTREE RD NE @LENOX MALL,33.84676,-84.36212
LARCENY-NON VEHICLE,183611009,12/27/18,3440 PEACHTREE RD NE,33.85166,-84.36235
LARCENY-NON VEHICLE,183611030,12/27/18,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,33.77067,-84.38023
LARCENY-NON VEHICLE,183611385,12/27/18,3393 PEACHTREE RD NE @LENOX MALL,33.84676,-84.36212
LARCENY-NON VEHICLE,183611386,12/27/18,520 BOULEVARD SE,33.7407,-84.36764
LARCENY-NON VEHICLE,183611739,12/27/18,375 18TH ST NW @TARGET - 18TH,33.79303,-84.39921
LARCENY-NON VEHICLE,183611754,12/27/18,1801 HOWELL MILL RD NW,33.80388,-84.41278
LARCENY-NON VEHICLE,183611959,12/27/18,3393 PEACHTREE RD NE @LENOX MALL,33.84676,-84.36212
LARCENY-NON VEHICLE,183600628,12/26/18,2525 PIEDMONT RD NE @HOME DEPOT,33.824,-84.36521
LARCENY-NON VEHICLE,183601006,12/26/18,2615 DONALD LEE HOLLOWELL PKWY NW,33.7762,-84.47236
LARCENY-NON VEHICLE,183601303,12/26/18,2539 PIEDMONT RD NE @TARGET - PIEDMONT,33.82403,-84.36328
LARCENY-NON VEHICLE,183601390,12/26/18,1165 RALPH D ABERNATHY BLVD SW,33.73859,-84.42597
LARCENY-NON VEHICLE,183601654,12/26/18,2685 METROPOLITAN PKWY,33.68274,-84.40902
LARCENY-NON VEHICLE,183600992,12/26/18,411 POMONA CIR SW,33.68799,-84.40306
BURGLARY-NONRES,183600839,12/26/18,44 WARREN ST SE,33.75204,-84.326
BURGLARY-RESIDENCE,183600897,12/26/18,2637 OLD HAPEVILLE RD SW,33.68294,-84.39417
BURGLARY-NONRES,183600019,12/26/18,2444 FORREST PARK RD SE,33.68706,-84.35977
BURGLARY-RESIDENCE,183600045,12/26/18,415 FAIRBURN RD SW,33.74349,-84.50968
BURGLARY-RESIDENCE,183600123,12/26/18,415 ARMOUR DR NE,33.81267,-84.37412
BURGLARY-RESIDENCE,183600583,12/26/18,55 MOURY AVE SE,33.71288,-84.38541
BURGLARY-RESIDENCE,183600722,12/26/18,4 WHATLEY ST SE,33.70709,-84.37923
BURGLARY-RESIDENCE,183600765,12/26/18,2555 COUNTY LINE RD SW,33.68563,-84.53586
BURGLARY-RESIDENCE,183600798,12/26/18,906 NEAL ST NW,33.76634,-84.4171
BURGLARY-RESIDENCE,183600852,12/26/18,1867 LA DAWN LN NW,33.81581,-84.44892
BURGLARY-RESIDENCE,183601378,12/26/18,576 CRESTHILL AVE NE,33.78418,-84.36881
BURGLARY-RESIDENCE,183601785,12/26/18,616 PROVIDENCE PL SW,33.74337,-84.50529
AGG ASSAULT,183601379,12/26/18,3030 CONTINENTAL COLONY PKWY SW,33.68066,-84.49371
ROBBERY-PEDESTRIAN,183601268,12/26/18,1152 DEKALB AVE NE,33.75886,-84.35204
ROBBERY-PEDESTRIAN,183601831,12/26/18,371 BOULEVARD SE,33.7445,-84.3687
ROBBERY-PEDESTRIAN,183601847,12/26/18,203 MILLS ST NW,33.76541,-84.39394
LARCENY-NON VEHICLE,183600492,12/26/18,181 RALPH DAVID ABERNATHY BLVD,33.78447,-84.4071
AUTO THEFT,183600858,12/26/18,528 WOODS DR NW,33.76927,-84.46884
AUTO THEFT,183601651,12/26/18,2837 HEDGEWOOD DR NW,33.75802,-84.48072
AUTO THEFT,183601595,12/26/18,1300 PORTLAND AVE SE,33.73912,-84.34488
AUTO THEFT,183600500,12/26/18,2430 CHESHIRE BRIDGE RD NE,33.82149,-84.35161
AUTO THEFT,183600990,12/26/18,765 MCDANIEL ST SW,33.73365,-84.40221
AUTO THEFT,183601259,12/26/18,1892 HOWELL MILL RD NW,33.80673,-84.41316
AUTO THEFT,183601280,12/26/18,154 KROG ST NE @Multiple,33.75885,-84.364
AUTO THEFT,183601342,12/26/18,1299 NORTHSIDE DR,33.66311,-84.52345
AUTO THEFT,183601601,12/26/18,3517 PARC CIR SW,33.69868,-84.4977
AUTO THEFT,183601873,12/26/18,1994 BENT CREEK WAY SW,33.7011,-84.46631
LARCENY-NON VEHICLE,183600576,12/26/18,972 CANTER RD NE,33.84202,-84.35574
LARCENY-NON VEHICLE,183600913,12/26/18,30 OLD IVY RD NE,33.8053,-84.39602
LARCENY-NON VEHICLE,183601186,12/26/18,746 MARIETTA ST,33.77314,-84.40353
LARCENY-NON VEHICLE,183601528,12/26/18,506 MORELAND AVE NE,33.76813,-84.34952
LARCENY-NON VEHICLE,183600156,12/26/18,3760 PRINCETON LAKES PKWY SW,33.65806,-84.51051
LARCENY-NON VEHICLE,183600224,12/26/18,1578 PIEDMONT AVE NE,33.79764,-84.36884
LARCENY-NON VEHICLE,183600759,12/26/18,1010 DUNNING ST SE,33.72696,-84.38688
LARCENY-NON VEHICLE,183600925,12/26/18,265 PEACHTREE CENTER AVE NE @MARIOTT MARQUIS,33.76158,-84.38496
LARCENY-NON VEHICLE,183601311,12/26/18,569 IRA ST SW,33.73928,-84.40013
LARCENY-NON VEHICLE,183601350,12/26/18,3500 PEACHTREE RD NE,33.85302,-84.36278
LARCENY-FROM VEHICLE,183600433,12/26/18,165 COURTLAND ST NE @SHERATON ATLANTA,33.75895,-84.3834
LARCENY-FROM VEHICLE,183600446,12/26/18,837 CRESTWELL CIR SW,33.74405,-84.50353
LARCENY-FROM VEHICLE,183600461,12/26/18,656 RALPH DAVID ABERNATHY ,33.69714,-84.36488
LARCENY-FROM VEHICLE,183600601,12/26/18,1198 HOWELL MILL RD NW,33.78703,-84.41185
LARCENY-FROM VEHICLE,183600725,12/26/18,1040 GRANT ST SE,33.72585,-84.37609
LARCENY-FROM VEHICLE,183600760,12/26/18,1099 BOULEVARD SE,33.7244,-84.36871
LARCENY-FROM VEHICLE,183600799,12/26/18,401 GLEN IRIS DR NE,33.7653,-84.36721
LARCENY-FROM VEHICLE,183600802,12/26/18,768 MARIETTA ST NW,33.77331,-84.40403
LARCENY-FROM VEHICLE,183600813,12/26/18,349 DECATUR ST SE,33.74993,-84.37706
LARCENY-FROM VEHICLE,183600830,12/26/18,777 DIXIE AVE NE,33.75645,-84.36231
LARCENY-FROM VEHICLE,183600867,12/26/18,12 S PRADO NE,33.78931,-84.37629
LARCENY-FROM VEHICLE,183600972,12/26/18,895 RALPH D ABERNATHY BLVD SW,33.7398,-84.41751
LARCENY-FROM VEHICLE,183601011,12/26/18,3393 PEACHTREE RD NE,33.84676,-84.36212
LARCENY-FROM VEHICLE,183601220,12/26/18,17 BAKER ST NW,33.76235,-84.38819
LARCENY-FROM VEHICLE,183601299,12/26/18,2852 CASCADE RD SW,33.71785,-84.47959
LARCENY-FROM VEHICLE,183601525,12/26/18,300 N HIGHLAND AVE NE,33.76284,-84.35859
LARCENY-FROM VEHICLE,183601554,12/26/18,491 FLAT SHOALS AVE SE,33.74053,-84.3462
LARCENY-FROM VEHICLE,183601633,12/26/18,265 PONCE DE LEON AVE NE,33.77206,-84.37869
LARCENY-FROM VEHICLE,183601733,12/26/18,131 PONCE DE LEON AVE NE,33.77199,-84.38304
LARCENY-FROM VEHICLE,183601779,12/26/18,450 STONEWALL ST SW,33.74942,-84.40228
LARCENY-FROM VEHICLE,183601863,12/26/18,210 PEACHTREE ST NW @WESTIN HOTEL,33.75943,-84.38837
LARCENY-FROM VEHICLE,183601887,12/26/18,27 ELLIS ST NE,33.75833,-84.38665
LARCENY-FROM VEHICLE,183601673,12/26/18,837 HARTFOED PL,33.72139,-84.41536
LARCENY-FROM VEHICLE,183590086,12/25/18,850 PIEDMONT AVE NE,33.77803,-84.38159
LARCENY-FROM VEHICLE,183590580,12/25/18,2798 PEEK RD NW,33.77743,-84.47815
LARCENY-FROM VEHICLE,183590091,12/25/18,25 LARKIN PL SW,33.74709,-84.4042
LARCENY-FROM VEHICLE,183590382,12/25/18,180 CARROLL ST SE,33.74962,-84.36791
LARCENY-FROM VEHICLE,183590416,12/25/18,3143 ESPLANADE CIR SW,33.70506,-84.49295
LARCENY-FROM VEHICLE,183590418,12/25/18,3179 PEACHTREE RD NE @MOONDOGS,33.84103,-84.37544
LARCENY-FROM VEHICLE,183590449,12/25/18,3385 SOMERSET TRL SW,33.66211,-84.52741
LARCENY-FROM VEHICLE,183590507,12/25/18,3566 PIEDMONT RD NE,33.85134,-84.37963
LARCENY-FROM VEHICLE,183590598,12/25/18,1090 LANIER BLVD NE,33.78466,-84.35179
LARCENY-FROM VEHICLE,183590630,12/25/18,1359 LA FRANCE ST NE,33.75992,-84.34308
LARCENY-FROM VEHICLE,183590688,12/25/18,693 PEACHTREE ST NE,33.77347,-84.38449
LARCENY-FROM VEHICLE,183590708,12/25/18,3351 PARC LN SW,33.69887,-84.49683
LARCENY-FROM VEHICLE,183590867,12/25/18,1968 PEACHTREE RD NW ,33.81,-84.39583
LARCENY-FROM VEHICLE,183590995,12/25/18,123 MARIETTA ST NW,33.75767,-84.39266
LARCENY-NON VEHICLE,183590496,12/25/18,844 REGINA DR NW,33.77648,-84.47302
LARCENY-NON VEHICLE,183590963,12/25/18,102 OLLIE ST NW @WASHINGTON PARK,33.75799,-84.42287
AUTO THEFT,183590571,12/25/18,489 LINDBERGH PL NE,33.81962,-84.37115
AUTO THEFT,183590661,12/25/18,40 PEACHTREE VALLEY RD NE,33.81096,-84.39145
HOMICIDE,183581341,12/25/18,1190 OAKLAND LN,33.71947,-84.42706
ROBBERY-COMMERCIAL,183590637,12/25/18,2308 CASCADE RD SW,33.72212,-84.46392
AGG ASSAULT,183581341,12/25/18,1190 OAKLAND LN,33.71947,-84.42706
AGG ASSAULT,183590400,12/25/18,I-285 SB EXPY SW / ARTHUR LANGFORD EB PKWY SW,33.69012,-84.5002
AGG ASSAULT,183590854,12/25/18,171  PEACHTREE ST SW,33.75015,-84.39399
AGG ASSAULT,183590899,12/25/18,UNIVERSITY AVE/RIDGE AVE ,33.74851,-84.4425
AGG ASSAULT,183590978,12/25/18,2400 PARKLAND DR NE,33.81948,-84.36425
AGG ASSAULT,183591016,12/25/18,1196 ARLINGTON AVE ,33.72524,-84.42708
AGG ASSAULT,183591111,12/25/18,501 CONNELL AVE SW,33.68348,-84.40624
AGG ASSAULT,183590413,12/25/18,445 MARKHAM ST SW,33.75274,-84.40069
AGG ASSAULT,183590101,12/25/18,1277 JASPER ST SW,33.75271,-84.42929
BURGLARY-RESIDENCE,183590218,12/25/18,2453 CORONET WAY NW,33.8209,-84.44958
BURGLARY-RESIDENCE,183591050,12/25/18,415 ARMOUR DR NE,33.81267,-84.37412
BURGLARY-NONRES,183590166,12/25/18,2685 METROPOLITAN PKWY SW,33.68274,-84.40902
BURGLARY-NONRES,183590809,12/25/18,2497 FORREST PARK RD SE,33.68641,-84.36054
BURGLARY-RESIDENCE,183590057,12/25/18,1695 FAIRBURN RD SW,33.70794,-84.50773
BURGLARY-NONRES,183590827,12/25/18,119 MARONA ST NE,33.75702,-84.3353
LARCENY-NON VEHICLE,183590439,12/25/18,371 BOULEVARD NE,33.76454,-84.37155
LARCENY-NON VEHICLE,183590597,12/25/18,565 JOSEPH E LOWERY BLVD SW,33.73969,-84.41828
LARCENY-NON VEHICLE,183580019,12/24/18,2452 MOROSGO WAY NE,33.82295,-84.36559
LARCENY-NON VEHICLE,183580546,12/24/18,3500 PEACHTREE RD NE,33.85248,-84.36058
LARCENY-NON VEHICLE,183580667,12/24/18,3523 NORTHSIDE PKWY NW,33.85082,-84.43029
LARCENY-NON VEHICLE,183580684,12/24/18,1801 HOWELL MILL RD NW,33.80388,-84.41278
LARCENY-NON VEHICLE,183580746,12/24/18,835 MARTIN L KING JR DR NW,33.75504,-84.41457
LARCENY-NON VEHICLE,183580837,12/24/18,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,33.84911,-84.37075
LARCENY-NON VEHICLE,183580850,12/24/18,231 18TH ST NW,33.79275,-84.39544
LARCENY-NON VEHICLE,183580867,12/24/18,2636 MARTIN L KING JR DR SW,33.75379,-84.47417
LARCENY-NON VEHICLE,183580953,12/24/18,25 PEACHTREE ST SW,33.75366,-84.39047
LARCENY-NON VEHICLE,183580975,12/24/18,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,33.78014,-84.38747
LARCENY-NON VEHICLE,183580979,12/24/18,1275 CAROLINE ST NE @TARGET - CAROLINE,33.75674,-84.34619
LARCENY-NON VEHICLE,183581125,12/24/18,25 PEACHTREE ST SW,33.75366,-84.39047
LARCENY-NON VEHICLE,183581188,12/24/18,3334 PEACHTREE RD NE,33.84911,-84.37075
LARCENY-NON VEHICLE,183581278,12/24/18,835 MARTIN L KING JR DR NW,33.75504,-84.41457
LARCENY-NON VEHICLE,183581311,12/24/18,1371 MARKET ST NW,33.7921,-84.39466
LARCENY-NON VEHICLE,183581316,12/24/18,3393 PEACHTREE RD NE,33.84676,-84.36212
LARCENY-NON VEHICLE,183581011,12/24/18,2020 HOWELL MILL RD NW @PUBLIX - HOWELL,33.81022,-84.41347
BURGLARY-NONRES,183580271,12/24/18,2159 CAMPBELLTON RD SW,33.70577,-84.45958
BURGLARY-NONRES,183580909,12/24/18,2151 CAMPBELLTON RD SW,33.70602,-84.45942
BURGLARY-RESIDENCE,183580528,12/24/18,3901 CAMPBELLTON RD SW,33.69231,-84.51621
BURGLARY-RESIDENCE,183581058,12/24/18,3085 EMPIRE BLVD SW,33.67044,-84.39354
BURGLARY-RESIDENCE,183581223,12/24/18,644 S EUGENIA PL NW,33.77307,-84.4543
BURGLARY-RESIDENCE,183580025,12/24/18,1090  WHITE OAK AVE SW,33.72625,-84.42366
BURGLARY-RESIDENCE,183580346,12/24/18,2770 BENJAMIN E MAYS DR SW,33.72828,-84.47902
BURGLARY-RESIDENCE,183580629,12/24/18,1470 ATHENS AVE SW,33.71472,-84.4087
BURGLARY-RESIDENCE,183580830,12/24/18,1121 WEDGEWOOD DR NW,33.78568,-84.47553
BURGLARY-RESIDENCE,183580955,12/24/18,2424 ARNO DR,33.7991,-84.46765
BURGLARY-RESIDENCE,183580972,12/24/18,691 BONAVENTURE AVE NE,33.77361,-84.36073
BURGLARY-RESIDENCE,183581060,12/24/18,21 LARKIN PL SW,33.74753,-84.40413
BURGLARY-RESIDENCE,183581074,12/24/18,1425 JOSEPH E BOONE BLVD NW,33.76364,-84.43461
BURGLARY-RESIDENCE,183581356,12/24/18,2058 CHICAGO AVE NW,33.76438,-84.45508
BURGLARY-RESIDENCE,183581495,12/24/18,600 GARSON DR NE,33.81861,-84.37021
AGG ASSAULT,183581491,12/24/18,504 BOULEVARD NE,33.76806,-84.37199
AGG ASSAULT,183580076,12/24/18,3098 DAWSON LN SW,33.66892,-84.51023
ROBBERY-COMMERCIAL,183581412,12/24/18,2645 DONALD LEE HOLLOWELL PKWY NW,33.77665,-84.47324
ROBBERY-PEDESTRIAN,183580526,12/24/18,1222 JOSEPH E BOONE BLVD NW,33.76343,-84.42769
ROBBERY-COMMERCIAL,183581113,12/24/18,231 PEACHTREE ST NE,33.76045,-84.38746
AUTO THEFT,183580052,12/24/18,3335 MARTIN L KING JR DR NW,33.7551,-84.49652
AUTO THEFT,183580087,12/24/18,634 WHITEHALL ST SW,33.74179,-84.40844
AUTO THEFT,183580176,12/24/18,2131 FAIRBURN RD SW    ,33.69621,-84.51077
AUTO THEFT,183580200,12/24/18,600 PHIPPS BLVD NE,33.85348,-84.3653
AUTO THEFT,183580393,12/24/18,1382 BELMONT AVE SW,33.71715,-84.40961
AUTO THEFT,183580427,12/24/18,3390 FAIRBURN RD SW,33.6639,-84.52377
AUTO THEFT,183580482,12/24/18,42 RAWSON ST SE,33.74447,-84.38604
AUTO THEFT,183580607,12/24/18,803 MAGNOLIA WAY NW,33.75823,-84.41403
AUTO THEFT,183580610,12/24/18,2234 MEADOWLANE DR SW,33.69461,-84.49721
AUTO THEFT,183581079,12/24/18,736 PEACHTREE ST NE,33.77492,-84.38465
AUTO THEFT,183581217,12/24/18,3600 HERITAGE VALLEY RD SW,33.70612,-84.50599
AUTO THEFT,183581288,12/24/18,3761 CAMPBELLTON RD SW,33.69087,-84.51166
AUTO THEFT,183581365,12/24/18,2239 CHESHIRE BRIDGE RD NE,33.81617,-84.35215
AUTO THEFT,183581425,12/24/18,1275 CAROLINE ST NE @TARGET - CAROLINE,33.75674,-84.34619
AUTO THEFT,183581437,12/24/18,2800 MARTIN L KING JR DR SW,33.75431,-84.4793
LARCENY-NON VEHICLE,183580296,12/24/18,2 AUBURN AVE NE,33.75624,-84.38831
LARCENY-NON VEHICLE,183580797,12/24/18,394 RICHARDS ST NW,33.78351,-84.40001
LARCENY-NON VEHICLE,183580939,12/24/18,3100 PEACHTREE PARK DR NE,33.81363,-84.38964
LARCENY-NON VEHICLE,183581596,12/24/18,1950 RAMBLING DR SW,33.70135,-84.4062
LARCENY-NON VEHICLE,183580847,12/24/18,3120 MAPLE DR NE @Z2,33.84008,-84.37231
LARCENY-NON VEHICLE,183581417,12/24/18,3050 MARTIN L KING JR DR SW,33.75177,-84.4857
LARCENY-FROM VEHICLE,183580029,12/24/18,3778 LANDAU LN SW ,33.71229,-84.50583
LARCENY-FROM VEHICLE,183580066,12/24/18,255 PETERS ST SW,33.74747,-84.40182
LARCENY-FROM VEHICLE,183580426,12/24/18,960 E PACES FERRY RD NE,33.84691,-84.35618
LARCENY-FROM VEHICLE,183580446,12/24/18,217 THIRKELD AVE SW,33.71362,-84.39264
LARCENY-FROM VEHICLE,183580543,12/24/18,1240 OLD CHATTAHOOCHEE AVE NW,33.80036,-84.42664
LARCENY-FROM VEHICLE,183580650,12/24/18,590 W PEACHTREE ST,33.77023,-84.38815
LARCENY-FROM VEHICLE,183580704,12/24/18,915 CUMBERLAND RD NE,33.79538,-84.35735
LARCENY-FROM VEHICLE,183580726,12/24/18,765 SAINT CHARLES AVE NE,33.77528,-84.36232
LARCENY-FROM VEHICLE,183580727,12/24/18,3275 CASCADE PARC BOULEVARD SW,33.69981,-84.49654
LARCENY-FROM VEHICLE,183580734,12/24/18,450 THOMASVILLE BLVD SE,33.70515,-84.35925
LARCENY-FROM VEHICLE,183580782,12/24/18,177 MOURY AVE SW,33.71348,-84.39052
LARCENY-FROM VEHICLE,183580809,12/24/18,1133 HUFF RD NW,33.78909,-84.42518
LARCENY-FROM VEHICLE,183580820,12/24/18,390 17TH ST NW,33.7903,-84.39976
LARCENY-FROM VEHICLE,183580903,12/24/18,284 HUNNICUTT ST NW,33.76644,-84.39552
